,dataset,speaker_id,file_id,start,duration,gender,dataset
18935,VCTK,p274,p274/p274_034_mic1,0,2.04,,VCTK
18936,VCTK,p234,p234/p234_182_mic1,0,2.04,,VCTK
18937,VCTK,p334,p334/p334_372_mic1,0,2.04,,VCTK
18938,VCTK,p254,p254/p254_358_mic1,0,2.04,,VCTK
18939,VCTK,p299,p299/p299_375_mic1,0,2.04,,VCTK
18940,VCTK,p302,p302/p302_051_mic1,0,2.04,,VCTK
18941,VCTK,p248,p248/p248_077_mic1,0,2.04,,VCTK
18942,VCTK,p335,p335/p335_395_mic1,0,2.04,,VCTK
18943,VCTK,p302,p302/p302_077_mic1,0,2.04,,VCTK
18944,VCTK,p304,p304/p304_073_mic1,0,2.04,,VCTK
18945,VCTK,p305,p305/p305_140_mic1,0,2.04,,VCTK
18946,VCTK,p317,p317/p317_350_mic1,0,2.04,,VCTK
18947,VCTK,p261,p261/p261_346_mic1,0,2.04,,VCTK
18948,VCTK,p273,p273/p273_093_mic1,0,2.04,,VCTK
18949,VCTK,p259,p259/p259_121_mic1,0,2.04,,VCTK
18950,VCTK,p252,p252/p252_072_mic1,0,2.04,,VCTK
18951,VCTK,p295,p295/p295_246_mic1,0,2.04,,VCTK
18952,VCTK,p259,p259/p259_133_mic1,0,2.04,,VCTK
18953,VCTK,p227,p227/p227_088_mic1,0,2.04,,VCTK
18954,VCTK,p293,p293/p293_338_mic1,0,2.04,,VCTK
18955,VCTK,p249,p249/p249_033_mic1,0,2.04,,VCTK
18956,VCTK,p249,p249/p249_258_mic1,0,2.04,,VCTK
18957,VCTK,p271,p271/p271_433_mic1,0,2.04,,VCTK
18958,VCTK,p333,p333/p333_263_mic1,0,2.04,,VCTK
18959,VCTK,p260,p260/p260_176_mic1,0,2.04,,VCTK
18960,VCTK,p308,p308/p308_048_mic1,0,2.04,,VCTK
18961,VCTK,p295,p295/p295_394_mic1,0,2.04,,VCTK
18962,VCTK,p270,p270/p270_114_mic1,0,2.04,,VCTK
18963,VCTK,p258,p258/p258_172_mic1,0,2.04,,VCTK
18964,VCTK,p306,p306/p306_314_mic1,0,2.04,,VCTK
18965,VCTK,p271,p271/p271_443_mic1,0,2.04,,VCTK
18966,VCTK,p258,p258/p258_219_mic1,0,2.04,,VCTK
18967,VCTK,p294,p294/p294_049_mic1,0,2.04,,VCTK
18968,VCTK,p265,p265/p265_267_mic1,0,2.04,,VCTK
18969,VCTK,p280,p280/p280_287_mic1,0,2.04,,VCTK
18970,VCTK,p264,p264/p264_383_mic1,0,2.04,,VCTK
18971,VCTK,p247,p247/p247_177_mic1,0,2.04,,VCTK
18972,VCTK,p243,p243/p243_021_mic1,0,2.04,,VCTK
18973,VCTK,p293,p293/p293_134_mic1,0,2.04,,VCTK
18974,VCTK,p326,p326/p326_002_mic1,0,2.04,,VCTK
18975,VCTK,p259,p259/p259_277_mic1,0,2.04,,VCTK
18976,VCTK,p286,p286/p286_090_mic1,0,2.04,,VCTK
18977,VCTK,p262,p262/p262_244_mic1,0,2.04,,VCTK
18978,VCTK,p251,p251/p251_022_mic1,0,2.04,,VCTK
18979,VCTK,p277,p277/p277_159_mic1,0,2.04,,VCTK
18980,VCTK,p329,p329/p329_262_mic1,0,2.04,,VCTK
18981,VCTK,p264,p264/p264_043_mic1,0,2.04,,VCTK
18982,VCTK,p256,p256/p256_234_mic1,0,2.04,,VCTK
18983,VCTK,p295,p295/p295_119_mic1,0,2.04,,VCTK
18984,VCTK,p232,p232/p232_385_mic1,0,2.04,,VCTK
18985,VCTK,p244,p244/p244_302_mic1,0,2.04,,VCTK
18986,VCTK,p282,p282/p282_148_mic1,0,2.04,,VCTK
18987,VCTK,p287,p287/p287_161_mic1,0,2.04,,VCTK
18988,VCTK,p267,p267/p267_283_mic1,0,2.04,,VCTK
18989,VCTK,p250,p250/p250_011_mic1,0,2.04,,VCTK
18990,VCTK,p314,p314/p314_002_mic1,0,2.04,,VCTK
18991,VCTK,p304,p304/p304_382_mic1,0,2.04,,VCTK
18992,VCTK,p300,p300/p300_176_mic1,0,2.04,,VCTK
18993,VCTK,p282,p282/p282_359_mic1,0,2.04,,VCTK
18994,VCTK,p233,p233/p233_079_mic1,0,2.04,,VCTK
18995,VCTK,p314,p314/p314_131_mic1,0,2.04,,VCTK
18996,VCTK,p270,p270/p270_427_mic1,0,2.04,,VCTK
18997,VCTK,p345,p345/p345_267_mic1,0,2.04,,VCTK
18998,VCTK,p278,p278/p278_038_mic1,0,2.04,,VCTK
18999,VCTK,p230,p230/p230_074_mic1,0,2.04,,VCTK
19000,VCTK,p299,p299/p299_154_mic1,0,2.04,,VCTK
19001,VCTK,p278,p278/p278_039_mic1,0,2.04,,VCTK
19002,VCTK,p245,p245/p245_165_mic1,0,2.04,,VCTK
19003,VCTK,p264,p264/p264_226_mic1,0,2.04,,VCTK
19004,VCTK,p226,p226/p226_153_mic1,0,2.04,,VCTK
19005,VCTK,p265,p265/p265_091_mic1,0,2.04,,VCTK
19006,VCTK,p298,p298/p298_250_mic1,0,2.04,,VCTK
19007,VCTK,p282,p282/p282_074_mic1,0,2.04,,VCTK
19008,VCTK,p287,p287/p287_095_mic1,0,2.04,,VCTK
19009,VCTK,p311,p311/p311_075_mic1,0,2.04,,VCTK
19010,VCTK,p307,p307/p307_136_mic1,0,2.04,,VCTK
19011,VCTK,p301,p301/p301_375_mic1,0,2.04,,VCTK
19012,VCTK,p232,p232/p232_296_mic1,0,2.04,,VCTK
19013,VCTK,p272,p272/p272_095_mic1,0,2.04,,VCTK
19014,VCTK,p276,p276/p276_210_mic1,0,2.04,,VCTK
19015,VCTK,p345,p345/p345_117_mic1,0,2.04,,VCTK
19016,VCTK,p274,p274/p274_229_mic1,0,2.04,,VCTK
19017,VCTK,p261,p261/p261_190_mic1,0,2.04,,VCTK
19018,VCTK,p243,p243/p243_215_mic1,0,2.04,,VCTK
19019,VCTK,p329,p329/p329_232_mic1,0,2.04,,VCTK
19020,VCTK,p233,p233/p233_015_mic1,0,2.04,,VCTK
19021,VCTK,p340,p340/p340_198_mic1,0,2.04,,VCTK
19022,VCTK,p274,p274/p274_094_mic1,0,2.04,,VCTK
19023,VCTK,p298,p298/p298_329_mic1,0,2.04,,VCTK
19024,VCTK,p345,p345/p345_321_mic1,0,2.04,,VCTK
19025,VCTK,p252,p252/p252_190_mic1,0,2.04,,VCTK
19026,VCTK,p308,p308/p308_404_mic1,0,2.04,,VCTK
19027,VCTK,p267,p267/p267_374_mic1,0,2.04,,VCTK
19028,VCTK,p299,p299/p299_062_mic1,0,2.04,,VCTK
19029,VCTK,p307,p307/p307_100_mic1,0,2.04,,VCTK
19030,VCTK,p243,p243/p243_208_mic1,0,2.04,,VCTK
19031,VCTK,p259,p259/p259_235_mic1,0,2.04,,VCTK
19032,VCTK,p301,p301/p301_193_mic1,0,2.04,,VCTK
19033,VCTK,p279,p279/p279_091_mic1,0,2.04,,VCTK
19034,VCTK,p236,p236/p236_269_mic1,0,2.04,,VCTK
19035,VCTK,p252,p252/p252_099_mic1,0,2.04,,VCTK
19036,VCTK,p251,p251/p251_084_mic1,0,2.04,,VCTK
19037,VCTK,p285,p285/p285_392_mic1,0,2.04,,VCTK
19038,VCTK,p312,p312/p312_159_mic1,0,2.04,,VCTK
19039,VCTK,p246,p246/p246_137_mic1,0,2.04,,VCTK
19040,VCTK,p246,p246/p246_153_mic1,0,2.04,,VCTK
19041,VCTK,p262,p262/p262_282_mic1,0,2.04,,VCTK
19042,VCTK,p301,p301/p301_171_mic1,0,2.04,,VCTK
19043,VCTK,p236,p236/p236_361_mic1,0,2.04,,VCTK
19044,VCTK,p276,p276/p276_224_mic1,0,2.04,,VCTK
19045,VCTK,p231,p231/p231_013_mic1,0,2.04,,VCTK
19046,VCTK,p230,p230/p230_102_mic1,0,2.04,,VCTK
19047,VCTK,p345,p345/p345_019_mic1,0,2.04,,VCTK
19048,VCTK,p294,p294/p294_324_mic1,0,2.04,,VCTK
19049,VCTK,p277,p277/p277_450_mic1,0,2.04,,VCTK
19050,VCTK,p333,p333/p333_414_mic1,0,2.04,,VCTK
19051,VCTK,p270,p270/p270_113_mic1,0,2.04,,VCTK
19052,VCTK,p326,p326/p326_400_mic1,0,2.04,,VCTK
19053,VCTK,p285,p285/p285_070_mic1,0,2.04,,VCTK
19054,VCTK,p317,p317/p317_208_mic1,0,2.04,,VCTK
19055,VCTK,p308,p308/p308_210_mic1,0,2.04,,VCTK
19056,VCTK,p298,p298/p298_176_mic1,0,2.04,,VCTK
19057,VCTK,p284,p284/p284_362_mic1,0,2.04,,VCTK
19058,VCTK,p264,p264/p264_407_mic1,0,2.04,,VCTK
19059,VCTK,p329,p329/p329_325_mic1,0,2.04,,VCTK
19060,VCTK,p267,p267/p267_214_mic1,0,2.04,,VCTK
19061,VCTK,p301,p301/p301_055_mic1,0,2.04,,VCTK
19062,VCTK,p280,p280/p280_135_mic1,0,2.04,,VCTK
19063,VCTK,p272,p272/p272_279_mic1,0,2.04,,VCTK
19064,VCTK,p300,p300/p300_339_mic1,0,2.04,,VCTK
19065,VCTK,p264,p264/p264_148_mic1,0,2.04,,VCTK
19066,VCTK,p278,p278/p278_116_mic1,0,2.04,,VCTK
19067,VCTK,p248,p248/p248_027_mic1,0,2.04,,VCTK
19068,VCTK,p265,p265/p265_171_mic1,0,2.04,,VCTK
19069,VCTK,p343,p343/p343_153_mic1,0,2.04,,VCTK
19070,VCTK,p345,p345/p345_232_mic1,0,2.04,,VCTK
19071,VCTK,p230,p230/p230_337_mic1,0,2.04,,VCTK
19072,VCTK,p225,p225/p225_109_mic1,0,2.04,,VCTK
19073,VCTK,p230,p230/p230_124_mic1,0,2.04,,VCTK
19074,VCTK,p279,p279/p279_331_mic1,0,2.04,,VCTK
19075,VCTK,p238,p238/p238_111_mic1,0,2.04,,VCTK
19076,VCTK,p292,p292/p292_322_mic1,0,2.04,,VCTK
19077,VCTK,p306,p306/p306_079_mic1,0,2.04,,VCTK
19078,VCTK,p227,p227/p227_119_mic1,0,2.04,,VCTK
19079,VCTK,p298,p298/p298_244_mic1,0,2.04,,VCTK
19080,VCTK,p233,p233/p233_338_mic1,0,2.04,,VCTK
19081,VCTK,p307,p307/p307_016_mic1,0,2.04,,VCTK
19082,VCTK,p323,p323/p323_400_mic1,0,2.04,,VCTK
19083,VCTK,p298,p298/p298_140_mic1,0,2.04,,VCTK
19084,VCTK,p336,p336/p336_248_mic1,0,2.04,,VCTK
19085,VCTK,p345,p345/p345_352_mic1,0,2.04,,VCTK
19086,VCTK,p268,p268/p268_089_mic1,0,2.04,,VCTK
19087,VCTK,p298,p298/p298_130_mic1,0,2.04,,VCTK
19088,VCTK,p234,p234/p234_361_mic1,0,2.04,,VCTK
19089,VCTK,p282,p282/p282_147_mic1,0,2.04,,VCTK
19090,VCTK,p264,p264/p264_150_mic1,0,2.04,,VCTK
19091,VCTK,p252,p252/p252_390_mic1,0,2.04,,VCTK
19092,VCTK,p239,p239/p239_080_mic1,0,2.04,,VCTK
19093,VCTK,p236,p236/p236_135_mic1,0,2.04,,VCTK
19094,VCTK,p297,p297/p297_047_mic1,0,2.04,,VCTK
19095,VCTK,p286,p286/p286_262_mic1,0,2.04,,VCTK
19096,VCTK,p285,p285/p285_136_mic1,0,2.04,,VCTK
19097,VCTK,p283,p283/p283_266_mic1,0,2.04,,VCTK
19098,VCTK,p286,p286/p286_413_mic1,0,2.04,,VCTK
19099,VCTK,p292,p292/p292_359_mic1,0,2.04,,VCTK
19100,VCTK,p298,p298/p298_160_mic1,0,2.04,,VCTK
19101,VCTK,p261,p261/p261_379_mic1,0,2.04,,VCTK
19102,VCTK,p234,p234/p234_091_mic1,0,2.04,,VCTK
19103,VCTK,p312,p312/p312_396_mic1,0,2.04,,VCTK
19104,VCTK,p230,p230/p230_186_mic1,0,2.04,,VCTK
19105,VCTK,p286,p286/p286_345_mic1,0,2.04,,VCTK
19106,VCTK,p274,p274/p274_382_mic1,0,2.04,,VCTK
19107,VCTK,p272,p272/p272_354_mic1,0,2.04,,VCTK
19108,VCTK,p323,p323/p323_265_mic1,0,2.04,,VCTK
19109,VCTK,p316,p316/p316_219_mic1,0,2.04,,VCTK
19110,VCTK,p226,p226/p226_226_mic1,0,2.04,,VCTK
19111,VCTK,p269,p269/p269_024_mic1,0,2.04,,VCTK
19112,VCTK,p330,p330/p330_073_mic1,0,2.04,,VCTK
19113,VCTK,p277,p277/p277_200_mic1,0,2.04,,VCTK
19114,VCTK,p334,p334/p334_343_mic1,0,2.04,,VCTK
19115,VCTK,p297,p297/p297_036_mic1,0,2.04,,VCTK
19116,VCTK,p282,p282/p282_241_mic1,0,2.04,,VCTK
19117,VCTK,p330,p330/p330_184_mic1,0,2.04,,VCTK
19118,VCTK,p283,p283/p283_092_mic1,0,2.04,,VCTK
19119,VCTK,p257,p257/p257_422_mic1,0,2.04,,VCTK
19120,VCTK,p330,p330/p330_140_mic1,0,2.04,,VCTK
19121,VCTK,p266,p266/p266_360_mic1,0,2.04,,VCTK
19122,VCTK,p300,p300/p300_296_mic1,0,2.04,,VCTK
19123,VCTK,p277,p277/p277_251_mic1,0,2.04,,VCTK
19124,VCTK,p276,p276/p276_305_mic1,0,2.04,,VCTK
19125,VCTK,p293,p293/p293_209_mic1,0,2.04,,VCTK
19126,VCTK,p304,p304/p304_180_mic1,0,2.04,,VCTK
19127,VCTK,p267,p267/p267_040_mic1,0,2.04,,VCTK
19128,VCTK,p252,p252/p252_258_mic1,0,2.04,,VCTK
19129,VCTK,p293,p293/p293_281_mic1,0,2.04,,VCTK
19130,VCTK,p288,p288/p288_336_mic1,0,2.04,,VCTK
19131,VCTK,p234,p234/p234_226_mic1,0,2.04,,VCTK
19132,VCTK,p311,p311/p311_379_mic1,0,2.04,,VCTK
19133,VCTK,p268,p268/p268_132_mic1,0,2.04,,VCTK
19134,VCTK,p268,p268/p268_203_mic1,0,2.04,,VCTK
19135,VCTK,p260,p260/p260_073_mic1,0,2.04,,VCTK
19136,VCTK,p227,p227/p227_290_mic1,0,2.04,,VCTK
19137,VCTK,p339,p339/p339_353_mic1,0,2.04,,VCTK
19138,VCTK,p326,p326/p326_176_mic1,0,2.04,,VCTK
19139,VCTK,p301,p301/p301_331_mic1,0,2.04,,VCTK
19140,VCTK,p285,p285/p285_149_mic1,0,2.04,,VCTK
19141,VCTK,p330,p330/p330_304_mic1,0,2.04,,VCTK
19142,VCTK,p259,p259/p259_467_mic1,0,2.04,,VCTK
19143,VCTK,p282,p282/p282_044_mic1,0,2.04,,VCTK
19144,VCTK,p298,p298/p298_354_mic1,0,2.04,,VCTK
19145,VCTK,p273,p273/p273_279_mic1,0,2.04,,VCTK
19146,VCTK,p231,p231/p231_194_mic1,0,2.04,,VCTK
19147,VCTK,p274,p274/p274_108_mic1,0,2.04,,VCTK
19148,VCTK,p268,p268/p268_195_mic1,0,2.04,,VCTK
19149,VCTK,p326,p326/p326_052_mic1,0,2.04,,VCTK
19150,VCTK,p292,p292/p292_107_mic1,0,2.04,,VCTK
19151,VCTK,p345,p345/p345_261_mic1,0,2.04,,VCTK
19152,VCTK,p255,p255/p255_176_mic1,0,2.04,,VCTK
19153,VCTK,p236,p236/p236_335_mic1,0,2.04,,VCTK
19154,VCTK,p243,p243/p243_088_mic1,0,2.04,,VCTK
19155,VCTK,p330,p330/p330_309_mic1,0,2.04,,VCTK
19156,VCTK,p316,p316/p316_155_mic1,0,2.04,,VCTK
19157,VCTK,p234,p234/p234_346_mic1,0,2.04,,VCTK
19158,VCTK,p323,p323/p323_183_mic1,0,2.04,,VCTK
19159,VCTK,p275,p275/p275_040_mic1,0,2.04,,VCTK
19160,VCTK,p250,p250/p250_453_mic1,0,2.04,,VCTK
19161,VCTK,p243,p243/p243_170_mic1,0,2.04,,VCTK
19162,VCTK,p311,p311/p311_016_mic1,0,2.04,,VCTK
19163,VCTK,p318,p318/p318_094_mic1,0,2.04,,VCTK
19164,VCTK,p277,p277/p277_067_mic1,0,2.04,,VCTK
19165,VCTK,p244,p244/p244_284_mic1,0,2.04,,VCTK
19166,VCTK,p249,p249/p249_155_mic1,0,2.04,,VCTK
19167,VCTK,p330,p330/p330_018_mic1,0,2.04,,VCTK
19168,VCTK,p298,p298/p298_214_mic1,0,2.04,,VCTK
19169,VCTK,p274,p274/p274_440_mic1,0,2.04,,VCTK
19170,VCTK,p259,p259/p259_218_mic1,0,2.04,,VCTK
19171,VCTK,p341,p341/p341_137_mic1,0,2.04,,VCTK
19172,VCTK,p226,p226/p226_045_mic1,0,2.04,,VCTK
19173,VCTK,p323,p323/p323_109_mic1,0,2.04,,VCTK
19174,VCTK,p270,p270/p270_177_mic1,0,2.04,,VCTK
19175,VCTK,p310,p310/p310_413_mic1,0,2.04,,VCTK
19176,VCTK,p262,p262/p262_013_mic1,0,2.04,,VCTK
19177,VCTK,p238,p238/p238_268_mic1,0,2.04,,VCTK
19178,VCTK,p339,p339/p339_410_mic1,0,2.04,,VCTK
19179,VCTK,p271,p271/p271_268_mic1,0,2.04,,VCTK
19180,VCTK,p271,p271/p271_037_mic1,0,2.04,,VCTK
19181,VCTK,p339,p339/p339_061_mic1,0,2.04,,VCTK
19182,VCTK,p247,p247/p247_295_mic1,0,2.04,,VCTK
19183,VCTK,p247,p247/p247_387_mic1,0,2.04,,VCTK
19184,VCTK,p271,p271/p271_384_mic1,0,2.04,,VCTK
19185,VCTK,p240,p240/p240_153_mic1,0,2.04,,VCTK
19186,VCTK,p283,p283/p283_212_mic1,0,2.04,,VCTK
19187,VCTK,p261,p261/p261_405_mic1,0,2.04,,VCTK
19188,VCTK,p239,p239/p239_050_mic1,0,2.04,,VCTK
19189,VCTK,p274,p274/p274_129_mic1,0,2.04,,VCTK
19190,VCTK,p330,p330/p330_149_mic1,0,2.04,,VCTK
19191,VCTK,p286,p286/p286_193_mic1,0,2.04,,VCTK
19192,VCTK,p255,p255/p255_180_mic1,0,2.04,,VCTK
19193,VCTK,p272,p272/p272_206_mic1,0,2.04,,VCTK
19194,VCTK,p265,p265/p265_207_mic1,0,2.04,,VCTK
19195,VCTK,p259,p259/p259_286_mic1,0,2.04,,VCTK
19196,VCTK,p241,p241/p241_081_mic1,0,2.04,,VCTK
19197,VCTK,p265,p265/p265_076_mic1,0,2.04,,VCTK
19198,VCTK,p279,p279/p279_183_mic1,0,2.04,,VCTK
19199,VCTK,p300,p300/p300_286_mic1,0,2.04,,VCTK
19200,VCTK,p269,p269/p269_382_mic1,0,2.04,,VCTK
19201,VCTK,p281,p281/p281_211_mic1,0,2.04,,VCTK
19202,VCTK,p248,p248/p248_243_mic1,0,2.04,,VCTK
19203,VCTK,p297,p297/p297_225_mic1,0,2.04,,VCTK
19204,VCTK,p299,p299/p299_232_mic1,0,2.04,,VCTK
19205,VCTK,p274,p274/p274_239_mic1,0,2.04,,VCTK
19206,VCTK,p247,p247/p247_181_mic1,0,2.04,,VCTK
19207,VCTK,p318,p318/p318_241_mic1,0,2.04,,VCTK
19208,VCTK,p233,p233/p233_110_mic1,0,2.04,,VCTK
19209,VCTK,p323,p323/p323_242_mic1,0,2.04,,VCTK
19210,VCTK,p323,p323/p323_252_mic1,0,2.04,,VCTK
19211,VCTK,p292,p292/p292_175_mic1,0,2.04,,VCTK
19212,VCTK,p278,p278/p278_009_mic1,0,2.04,,VCTK
19213,VCTK,p292,p292/p292_233_mic1,0,2.04,,VCTK
19214,VCTK,p294,p294/p294_095_mic1,0,2.04,,VCTK
19215,VCTK,p262,p262/p262_190_mic1,0,2.04,,VCTK
19216,VCTK,p299,p299/p299_215_mic1,0,2.04,,VCTK
19217,VCTK,p302,p302/p302_031_mic1,0,2.04,,VCTK
19218,VCTK,p262,p262/p262_350_mic1,0,2.04,,VCTK
19219,VCTK,p303,p303/p303_027_mic1,0,2.04,,VCTK
19220,VCTK,p284,p284/p284_236_mic1,0,2.04,,VCTK
19221,VCTK,p330,p330/p330_195_mic1,0,2.04,,VCTK
19222,VCTK,p282,p282/p282_143_mic1,0,2.04,,VCTK
19223,VCTK,p268,p268/p268_090_mic1,0,2.04,,VCTK
19224,VCTK,p273,p273/p273_210_mic1,0,2.04,,VCTK
19225,VCTK,p276,p276/p276_058_mic1,0,2.04,,VCTK
19226,VCTK,p251,p251/p251_069_mic1,0,2.04,,VCTK
19227,VCTK,p279,p279/p279_102_mic1,0,2.04,,VCTK
19228,VCTK,p257,p257/p257_434_mic1,0,2.04,,VCTK
19229,VCTK,p264,p264/p264_264_mic1,0,2.04,,VCTK
19230,VCTK,p258,p258/p258_265_mic1,0,2.04,,VCTK
19231,VCTK,p315,p315/p315_109_mic1,0,2.04,,VCTK
19232,VCTK,p305,p305/p305_371_mic1,0,2.04,,VCTK
19233,VCTK,p330,p330/p330_015_mic1,0,2.04,,VCTK
19234,VCTK,p300,p300/p300_389_mic1,0,2.04,,VCTK
19235,VCTK,p233,p233/p233_088_mic1,0,2.04,,VCTK
19236,VCTK,p306,p306/p306_134_mic1,0,2.04,,VCTK
19237,VCTK,p266,p266/p266_019_mic1,0,2.04,,VCTK
19238,VCTK,p314,p314/p314_310_mic1,0,2.04,,VCTK
19239,VCTK,p310,p310/p310_158_mic1,0,2.04,,VCTK
19240,VCTK,p343,p343/p343_078_mic1,0,2.04,,VCTK
19241,VCTK,p335,p335/p335_145_mic1,0,2.04,,VCTK
19242,VCTK,p272,p272/p272_347_mic1,0,2.04,,VCTK
19243,VCTK,p340,p340/p340_229_mic1,0,2.04,,VCTK
19244,VCTK,p302,p302/p302_295_mic1,0,2.04,,VCTK
19245,VCTK,p262,p262/p262_359_mic1,0,2.04,,VCTK
19246,VCTK,p237,p237/p237_201_mic1,0,2.04,,VCTK
19247,VCTK,p243,p243/p243_350_mic1,0,2.04,,VCTK
19248,VCTK,p301,p301/p301_220_mic1,0,2.04,,VCTK
19249,VCTK,p288,p288/p288_119_mic1,0,2.04,,VCTK
19250,VCTK,p340,p340/p340_169_mic1,0,2.04,,VCTK
19251,VCTK,p305,p305/p305_259_mic1,0,2.04,,VCTK
19252,VCTK,p297,p297/p297_264_mic1,0,2.04,,VCTK
19253,VCTK,p302,p302/p302_101_mic1,0,2.04,,VCTK
19254,VCTK,p247,p247/p247_430_mic1,0,2.04,,VCTK
19255,VCTK,p334,p334/p334_352_mic1,0,2.04,,VCTK
19256,VCTK,p255,p255/p255_079_mic1,0,2.04,,VCTK
19257,VCTK,p336,p336/p336_224_mic1,0,2.04,,VCTK
19258,VCTK,p303,p303/p303_097_mic1,0,2.04,,VCTK
19259,VCTK,p299,p299/p299_031_mic1,0,2.04,,VCTK
19260,VCTK,p231,p231/p231_056_mic1,0,2.04,,VCTK
19261,VCTK,p345,p345/p345_078_mic1,0,2.04,,VCTK
19262,VCTK,p284,p284/p284_257_mic1,0,2.04,,VCTK
19263,VCTK,p229,p229/p229_345_mic1,0,2.04,,VCTK
19264,VCTK,p295,p295/p295_357_mic1,0,2.04,,VCTK
19265,VCTK,p318,p318/p318_157_mic1,0,2.04,,VCTK
19266,VCTK,p262,p262/p262_249_mic1,0,2.04,,VCTK
19267,VCTK,p299,p299/p299_107_mic1,0,2.04,,VCTK
19268,VCTK,p228,p228/p228_275_mic1,0,2.04,,VCTK
19269,VCTK,p340,p340/p340_088_mic1,0,2.04,,VCTK
19270,VCTK,p284,p284/p284_369_mic1,0,2.04,,VCTK
19271,VCTK,p317,p317/p317_341_mic1,0,2.04,,VCTK
19272,VCTK,p240,p240/p240_230_mic1,0,2.04,,VCTK
19273,VCTK,p302,p302/p302_144_mic1,0,2.04,,VCTK
19274,VCTK,p273,p273/p273_183_mic1,0,2.04,,VCTK
19275,VCTK,p304,p304/p304_006_mic1,0,2.04,,VCTK
19276,VCTK,p272,p272/p272_387_mic1,0,2.04,,VCTK
19277,VCTK,p270,p270/p270_155_mic1,0,2.04,,VCTK
19278,VCTK,p233,p233/p233_352_mic1,0,2.04,,VCTK
19279,VCTK,p262,p262/p262_192_mic1,0,2.04,,VCTK
19280,VCTK,p268,p268/p268_212_mic1,0,2.04,,VCTK
19281,VCTK,p246,p246/p246_005_mic1,0,2.04,,VCTK
19282,VCTK,p252,p252/p252_346_mic1,0,2.04,,VCTK
19283,VCTK,p311,p311/p311_101_mic1,0,2.04,,VCTK
19284,VCTK,p264,p264/p264_089_mic1,0,2.04,,VCTK
19285,VCTK,p252,p252/p252_226_mic1,0,2.04,,VCTK
19286,VCTK,p274,p274/p274_291_mic1,0,2.04,,VCTK
19287,VCTK,p333,p333/p333_406_mic1,0,2.04,,VCTK
19288,VCTK,p304,p304/p304_408_mic1,0,2.04,,VCTK
19289,VCTK,p274,p274/p274_057_mic1,0,2.04,,VCTK
19290,VCTK,p271,p271/p271_264_mic1,0,2.04,,VCTK
19291,VCTK,p298,p298/p298_389_mic1,0,2.04,,VCTK
19292,VCTK,p273,p273/p273_267_mic1,0,2.04,,VCTK
19293,VCTK,p304,p304/p304_111_mic1,0,2.04,,VCTK
19294,VCTK,p262,p262/p262_313_mic1,0,2.04,,VCTK
19295,VCTK,p231,p231/p231_305_mic1,0,2.04,,VCTK
19296,VCTK,p297,p297/p297_380_mic1,0,2.04,,VCTK
19297,VCTK,p227,p227/p227_252_mic1,0,2.04,,VCTK
19298,VCTK,p238,p238/p238_296_mic1,0,2.04,,VCTK
19299,VCTK,p258,p258/p258_213_mic1,0,2.04,,VCTK
19300,VCTK,p273,p273/p273_400_mic1,0,2.04,,VCTK
19301,VCTK,p314,p314/p314_275_mic1,0,2.04,,VCTK
19302,VCTK,p287,p287/p287_278_mic1,0,2.04,,VCTK
19303,VCTK,p273,p273/p273_064_mic1,0,2.04,,VCTK
19304,VCTK,p276,p276/p276_170_mic1,0,2.04,,VCTK
19305,VCTK,p248,p248/p248_026_mic1,0,2.04,,VCTK
19306,VCTK,p294,p294/p294_228_mic1,0,2.04,,VCTK
19307,VCTK,p297,p297/p297_025_mic1,0,2.04,,VCTK
19308,VCTK,p233,p233/p233_377_mic1,0,2.04,,VCTK
19309,VCTK,p241,p241/p241_315_mic1,0,2.04,,VCTK
19310,VCTK,p279,p279/p279_301_mic1,0,2.04,,VCTK
19311,VCTK,p314,p314/p314_315_mic1,0,2.04,,VCTK
19312,VCTK,p274,p274/p274_098_mic1,0,2.04,,VCTK
19313,VCTK,p282,p282/p282_319_mic1,0,2.04,,VCTK
19314,VCTK,p264,p264/p264_298_mic1,0,2.04,,VCTK
19315,VCTK,p236,p236/p236_344_mic1,0,2.04,,VCTK
19316,VCTK,p336,p336/p336_029_mic1,0,2.04,,VCTK
19317,VCTK,p316,p316/p316_142_mic1,0,2.04,,VCTK
19318,VCTK,p260,p260/p260_142_mic1,0,2.04,,VCTK
19319,VCTK,p229,p229/p229_120_mic1,0,2.04,,VCTK
19320,VCTK,p255,p255/p255_296_mic1,0,2.04,,VCTK
19321,VCTK,p229,p229/p229_150_mic1,0,2.04,,VCTK
19322,VCTK,p240,p240/p240_231_mic1,0,2.04,,VCTK
19323,VCTK,p243,p243/p243_167_mic1,0,2.04,,VCTK
19324,VCTK,p265,p265/p265_122_mic1,0,2.04,,VCTK
19325,VCTK,p318,p318/p318_173_mic1,0,2.04,,VCTK
19326,VCTK,p270,p270/p270_323_mic1,0,2.04,,VCTK
19327,VCTK,p293,p293/p293_262_mic1,0,2.04,,VCTK
19328,VCTK,p249,p249/p249_165_mic1,0,2.04,,VCTK
19329,VCTK,p228,p228/p228_141_mic1,0,2.04,,VCTK
19330,VCTK,p263,p263/p263_215_mic1,0,2.04,,VCTK
19331,VCTK,p238,p238/p238_396_mic1,0,2.04,,VCTK
19332,VCTK,p278,p278/p278_171_mic1,0,2.04,,VCTK
19333,VCTK,p317,p317/p317_069_mic1,0,2.04,,VCTK
